catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location,normalized_rating
146183081,Green Pheasant,Phasianus versicolor,Nick Irwin,2019-03-14,2019,4.95,22,Asia,4.95
624417403,Eurasian Wryneck,Jynx torquilla,Najmuddin Fakhruddin,2024-09-01,2024,4.95,22,Asia,4.95
203514761,Curlew Sandpiper,Calidris ferruginea,Marco Valentini,2015-04-13,2015,4.95,197,Europe,4.95
442455031,Rufous-tailed Rock-Thrush,Monticola saxatilis,Juan Diego Fernández,2022-05-01,2022,4.95,66,Europe,4.95
595580731,Monteiro's Storm-Petrel,Hydrobates monteiroi,Pedro Nicolau,2023-07-16,2023,4.95,41,Europe,4.95
425381661,Cetti's Warbler,Cettia cetti,Joaquín Salinas,2022-03-15,2022,4.95,58,Europe,4.95
65131491,Striped Wren-Babbler,Kenopia striata,Craig Robson,2017-07-24,2017,4.95,20,Asia,4.95
314381861,European Goldfinch,Carduelis carduelis,Shachar Hizkiya,2021-03-06,2021,4.95,127,Asia,4.95
51120231,Rock Ptarmigan,Lagopus muta,Don-Jean Léandri-Breton,2015-06-04,2015,4.95,41,North America,4.95
282189151,Malaysian Rail-babbler,Eupetes macrocerus,Koel Ko,2017-10-18,2017,4.95,43,Asia,4.95
388795871,Emperor Penguin,Aptenodytes forsteri,Santiago Imberti,2021-11-16,2021,4.95,175,Antarctica,4.95
414420441,King Penguin,Aptenodytes patagonicus,Bryce Robinson,2022-01-13,2022,4.95,168,Antarctica,4.95
477314781,Chinese Rubythroat,Calliope tschebaiewi,Aseem Kothiala,2022-06-08,2022,4.95,118,Asia,4.95
163198901,White-rumped Shama,Copsychus malabaricus,Sanjay Malik,2019-06-08,2019,4.95,44,Asia,4.95
228651041,Western Capercaillie,Tetrao urogallus,Ivan Sjögren,2020-04-19,2020,4.95,302,Europe,4.95
622094388,Great Rosefinch,Carpodacus rubicilla,Parmil Kumar,2024-07-23,2024,4.95,113,Asia,4.95
170355951,Chestnut-sided Warbler,Setophaga pensylvanica,Diane Doran,2019-07-29,2019,4.95,37,North America,4.95
609559578,Blue-headed Vireo,Vireo solitarius,L Lang,2023-10-03,2023,4.95,38,North America,4.95
65433811,Steller's Sea-Eagle,Haliaeetus pelagicus,Christoph Moning,2017-02-22,2017,4.95,218,Asia,4.95
169758491,Bare-throated Tiger-Heron,Tigrisoma mexicanum,Chris Sayers,2019-07-09,2019,4.94,111,North America,4.94
172342221,Pigeon Guillemot,Cepphus columba,Drew Beamer,2019-08-03,2019,4.94,207,North America,4.94
88246261,Bugun Liocichla,Liocichla bugunorum,Gavin Emmons,2016-11-24,2016,4.94,35,Asia,4.94
63525591,Summer Tanager,Piranga rubra,Alex Burdo,2016-04-16,2016,4.94,109,North America,4.94
250101811,Golden Pheasant,Chrysolophus pictus,xiwen CHEN,2019-01-14,2019,4.94,36,Asia,4.94
465307821,Greater Flamingo,Phoenicopterus roseus,Parth Kansara,2018-09-03,2018,4.94,68,Asia,4.94
290932371,Red-headed Woodpecker,Melanerpes erythrocephalus,Jeff Packer,2020-12-25,2020,4.94,71,North America,4.94
164786491,Ferruginous Pygmy-Owl,Glaucidium brasilianum,John Kuenzli,2019-06-04,2019,4.94,112,North America,4.94
344259701,Southern Fulmar,Fulmarus glacialoides,Anonymous,2021-05-27,2021,4.94,689,Australia,4.94
411291931,Northern Harrier,Circus hudsonius,Mhairi McFarlane,2022-01-30,2022,4.94,47,North America,4.94
182399821,Yellow-tufted Honeyeater (Yellow-tufted),Lichenostomus melanops melanops/meltoni,Imogen Warren,2019-10-03,2019,4.94,31,Australia,4.94
367512671,Greater Yellowlegs,Tringa melanoleuca,Sula Griggs,2021-09-05,2021,4.94,47,North America,4.94
190547851,Pink Robin,Petroica rodinogaster,Laurie Ross | Tracks Birding & Photography Tours,2019-11-30,2019,4.94,515,Australia,4.94
247504741,Barred Owl,Strix varia,mark daly,2019-03-08,2019,4.94,257,North America,4.94
313010031,Long-tailed Meadowlark,Leistes loyca,Michel Gutierrez,2018-03-12,2018,4.94,51,South America,4.94
614265484,Gray Wagtail,Motacilla cinerea,nitay haiun,2024-02-01,2024,4.94,36,Asia,4.94
237548831,Pectoral Sandpiper,Calidris melanotos,Geoff Newhouse,2020-05-22,2020,4.94,131,North America,4.94
574836601,Eurasian Scops-Owl,Otus scops,Liron Grau,2023-05-18,2023,4.94,72,Asia,4.94
613205832,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,Colin Koerselman,2024-01-06,2024,4.94,32,North America,4.94
192450401,American White Pelican,Pelecanus erythrorhynchos,Gerrit Vyn,2019-04-26,2019,4.94,81,North America,4.94
232373651,Eastern Screech-Owl,Megascops asio,Cole Winstanley,2020-05-08,2020,4.94,72,North America,4.94
623343482,Common Loon,Gavia immer,Bernard Rodrigue,2024-09-01,2024,4.94,71,North America,4.94
475761351,Least Bittern,Botaurus exilis,Sue Palmer,2022-08-16,2022,4.94,72,North America,4.94
222447961,Northern Flicker,Colaptes auratus,Jim Merritt,2020-04-10,2020,4.94,125,North America,4.94
154436301,Blue Grosbeak,Passerina caerulea,Mark R Johnson,2019-04-28,2019,4.94,100,North America,4.94
609639846,Brown Booby,Sula leucogaster,Ryan Douglas,2023-10-06,2023,4.94,33,North America,4.94
365331611,Black Tern,Chlidonias niger,George Armistead | Hillstar Nature,2021-08-29,2021,4.94,111,North America,4.94
456714371,Spotted Sandpiper,Actitis macularius,Greg Pasek,2022-06-04,2022,4.94,78,North America,4.94
347790711,Agami Heron,Agamia agami,Alexander Montero,2021-06-08,2021,4.94,382,North America,4.94
487996781,Australian Owlet-nightjar,Aegotheles cristatus,Hans Wohlmuth,2022-09-27,2022,4.94,47,Australia,4.94
388021541,Painted Bunting,Passerina ciris,Brandon Nidiffer,2020-05-19,2020,4.94,124,North America,4.94
608306999,Pygmy Nuthatch,Sitta pygmaea,Micah Anderson,2023-08-27,2023,4.94,33,North America,4.94
117086831,Shining Sunbeam,Aglaeactis cupripennis,Renato Espinosa,2018-09-04,2018,4.94,51,South America,4.94
71829341,LeConte's Sparrow,Ammospiza leconteii,Jeff Timmons,2017-10-14,2017,4.94,235,North America,4.94
432138011,Cliff Swallow,Petrochelidon pyrrhonota,Anne Spiers,2022-04-04,2022,4.94,428,North America,4.94
301851271,Purple Sandpiper,Calidris maritima,Christian Briand,2021-01-27,2021,4.94,114,North America,4.94
198339651,Volcano Junco,Junco vulcani,Sarah Dzielski,2019-12-27,2019,4.94,72,North America,4.94
492025201,Nelson's Sparrow,Ammospiza nelsoni,Adam Cunningham,2022-10-09,2022,4.94,106,North America,4.94
627491127,Swallow-tailed Gull,Creagrus furcatus,Linda Gal,2024-12-13,2024,4.94,67,North America,4.94
213587491,Brown Quail,Synoicus ypsilophorus,David Irving,2020-02-29,2020,4.94,396,Australia,4.94
470023141,Black-throated Huet-huet,Pteroptochos tarnii,Sergio Bitran,2017-05-06,2017,4.94,31,South America,4.94
156064841,Dickcissel,Spiza americana,Mike Cameron,2019-05-04,2019,4.94,87,North America,4.94
88336601,Jack Snipe,Lymnocryptes minimus,philippe corday,2018-02-25,2018,4.94,54,Europe,4.94
614433258,Allen's Gallinule,Porphyrio alleni,Sarel Snyman,2024-02-05,2024,4.94,54,Africa,4.94
346131641,Semipalmated Plover,Charadrius semipalmatus,Michael Brown,2021-05-21,2021,4.94,87,North America,4.94
166003391,Least Bittern,Botaurus exilis,Davey Walters,2019-06-23,2019,4.94,608,North America,4.94
613639949,Zitting Cisticola,Cisticola juncidis,Vikram S,2024-01-17,2024,4.94,50,Asia,4.94
621304695,Eurasian Coot,Fulica atra,Kalyan Gantait,2024-07-09,2024,4.94,49,Asia,4.94
530865141,Marsh Tit,Poecile palustris,Miguel Lopez,2023-02-02,2023,4.94,54,Europe,4.94
373844731,Blue Jay,Cyanocitta cristata,Josh Lefever,2021-09-29,2021,4.94,36,North America,4.94
87239311,Golden-hooded Tanager,Stilpnia larvata,Pepe Castiblanco,2018-02-10,2018,4.94,52,North America,4.94
120921731,Western Tragopan,Tragopan melanocephalus,Vinay Kumar,2018-04-24,2018,4.94,48,Asia,4.94
190393811,Leaden Flycatcher,Myiagra rubecula,Callan Alexander,2019-11-29,2019,4.94,33,Australia,4.94
368131421,Spotted Quail-thrush,Cinclosoma punctatum,Timothy Paasila,2021-09-10,2021,4.94,113,Australia,4.94
609351641,American Flamingo,Phoenicopterus ruber,Nick  Stroot,2023-09-27,2023,4.94,32,North America,4.94
627147337,Florida Scrub-Jay,Aphelocoma coerulescens,Brad Davidson,2024-11-28,2024,4.94,89,North America,4.94
627025426,Spinifex Pigeon,Geophaps plumifera,Sebastian Poirier,2024-07-19,2024,4.94,80,Australia,4.94
218950301,Noisy Miner,Manorina melanocephala,Geoff Dennis,2017-10-02,2017,4.94,112,Australia,4.94
164095191,Reddish Egret,Egretta rufescens,Stephen Gast,2015-04-24,2015,4.94,52,North America,4.94
505748691,California Scrub-Jay,Aphelocoma californica,Daniel Graca,2022-11-20,2022,4.94,52,North America,4.94
591569141,Rock Ptarmigan,Lagopus muta,Sylvain Reyt,2023-06-08,2023,4.94,145,Europe,4.94
183013681,Boreal Chickadee,Poecile hudsonicus,Jim Sims,2019-10-19,2019,4.94,84,North America,4.94
529869591,Steller's Sea-Eagle,Haliaeetus pelagicus,Robin Duska,2023-01-19,2023,4.94,244,Asia,4.94
466528021,Rose Robin,Petroica rosea,Ricky Goodyear,2022-07-09,2022,4.94,113,Australia,4.94
564873061,Green Shrike-Vireo,Vireolanius pulchellus,Austin Groff,2023-04-17,2023,4.94,82,North America,4.94
175078971,Red-throated Loon,Gavia stellata,Bryan Calk,2019-06-20,2019,4.94,924,North America,4.94
478153101,Limpkin,Aramus guarauna,Craig Kingma,2022-08-24,2022,4.94,53,North America,4.94
148494201,Black-tipped Cotinga,Carpodectes hopkei,Jaen Anderson Muñoz,2019-02-25,2019,4.94,31,South America,4.94
57253311,Black-and-white Warbler,Mniotilta varia,Ryan Schain,2017-05-06,2017,4.94,1317,North America,4.94
152330281,Loggerhead Shrike,Lanius ludovicianus,Serge Cloutier,2019-04-20,2019,4.94,78,North America,4.94
195603861,Long-toed Stint,Calidris subminuta,Volkov Sergey,2019-06-25,2019,4.94,52,Asia,4.94
178612671,Masked Booby,Sula dactylatra,Tyler Smith,2019-09-21,2019,4.94,513,North America,4.94
322695581,Yellow-rumped Warbler (Audubon's),Setophaga coronata auduboni,Liron Gertsman,2021-04-03,2021,4.94,250,North America,4.94
263376241,Pale-yellow Robin,Eopsaltria capito,Len and Chris Ezzy,2020-09-13,2020,4.94,275,Australia,4.94
187861961,Bald Eagle,Haliaeetus leucocephalus,Randy Walker,2019-11-14,2019,4.94,49,North America,4.94
615082432,Blue Bunting (Middle America),Cyanocompsa parellina parellina/beneplacita,Ken  Blackford,2024-02-19,2024,4.94,49,North America,4.94
51406871,Cape Rockjumper,Chaetops frenatus,Matthew Kwan,2016-08-05,2016,4.94,62,Africa,4.94
176314201,Dune Lark (Dune),Calendulauda erythrochlamys erythrochlamys,Raphael Lebrun,2019-06-30,2019,4.94,33,Africa,4.94
407544301,Virginia Rail,Rallus limicola,Kaleb Friend,2022-01-16,2022,4.94,252,North America,4.94
255247461,Brown Booby (Forster's),Sula leucogaster plotus,Yann Muzika,2020-08-08,2020,4.94,558,Asia,4.94
452645181,Little Buttonquail,Turnix velox,David Sinnott,2022-04-23,2022,4.94,185,Australia,4.94
289864941,Mountain Chickadee,Poecile gambeli,Robert Raker,2020-12-20,2020,4.94,97,North America,4.94
432993771,Golden-crowned Kinglet,Regulus satrapa,Ezra J. Campanelli,2022-04-07,2022,4.94,500,North America,4.94
506540401,Rufous-crested Coquette,Lophornis delattrei,Thibaud Aronson,2022-10-13,2022,4.94,34,South America,4.94
91598501,Rufous-breasted Antthrush,Formicarius rufipectus,Cecilia Riley,2018-03-05,2018,4.94,34,South America,4.94
610044517,Burrowing Owl,Athene cunicularia,Marla Hibbitts,2023-08-07,2023,4.94,34,North America,4.94
192292041,Crested Black-Tyrant,Knipolegus lophotes,Celso Modesto Jr.,2019-08-19,2019,4.94,34,South America,4.94
557328921,Northern Mockingbird,Mimus polyglottos,Derek Lecy,2023-04-13,2023,4.94,449,North America,4.94
442287721,White-eyed Vireo,Vireo griseus,Cody Bassindale,2022-04-30,2022,4.94,95,North America,4.94
34147581,Araripe Manakin,Chiroxiphia bokermanni,Ian Thompson,2016-08-25,2016,4.94,33,South America,4.94
217379581,Plain-capped Starthroat,Heliomaster constantii,Ting-Wei (廷維) HUNG (洪),2020-03-06,2020,4.94,95,North America,4.94
613847172,American Barn Owl,Tyto furcata,Cadeo Scott Schipper,2024-01-21,2024,4.94,50,North America,4.94
595200951,Green-breasted Mango,Anthracothorax prevostii,Ginger Wiley,2023-07-14,2023,4.94,34,North America,4.94
509245811,Orange-crowned Warbler (Gray-headed),Leiothlypis celata celata/orestera,Timothy Spahr,2022-12-02,2022,4.94,34,North America,4.94
496666071,Dickcissel,Spiza americana,Carmen & Dan V.,2022-10-23,2022,4.94,34,North America,4.94
616492427,American Woodcock,Scolopax minor,Thilini Samarakoon,2024-03-25,2024,4.94,51,North America,4.94
380441451,Surfbird,Calidris virgata,Sasha Cahill,2021-10-12,2021,4.94,97,North America,4.94
298140631,Barrow's Goldeneye,Bucephala islandica,Michael  Hingerty,2021-01-15,2021,4.94,94,North America,4.94
598804751,Yellow-crowned Night Heron,Nyctanassa violacea,Janet Hix,2023-07-30,2023,4.94,126,North America,4.94
615203819,Malaysian Pied-Fantail,Rhipidura javanica,Sam Hambly,2024-02-23,2024,4.94,66,Asia,4.94
534030941,Harlequin Duck,Histrionicus histrionicus,Josh Cooper,2023-02-11,2023,4.94,452,North America,4.94
502260161,Short-eared Owl,Asio flammeus,Nathan Kelley,2022-11-09,2022,4.94,461,North America,4.94
579479161,Horned Grebe,Podiceps auritus,Lukasz Haluch,2023-05-30,2023,4.94,123,Europe,4.94
359173731,Merlin,Falco columbarius,Nick Saunders,2021-08-05,2021,4.94,160,North America,4.94
366925301,Belted Kingfisher,Megaceryle alcyon,Grace C,2021-09-05,2021,4.94,149,North America,4.94
63710121,Black-throated Blue Warbler,Setophaga caerulescens,Keenan Yakola,2015-05-10,2015,4.94,155,North America,4.94
361323071,Gray Francolin,Ortygornis pondicerianus,Vivek Saggar,2021-08-15,2021,4.94,94,Asia,4.94
381403001,Black-backed Dwarf-Kingfisher,Ceyx erithaca,VINODKUMAR SARANATHAN,2021-10-21,2021,4.94,32,Asia,4.94
216137561,Eurasian Blue Tit,Cyanistes caeruleus,Honza Grünwald,2020-03-17,2020,4.94,128,Europe,4.94
262628881,Changeable Hawk-Eagle (Crested),Nisaetus cirrhatus cirrhatus/ceylanensis,Garima Bhatia,2020-09-10,2020,4.94,101,Asia,4.94
349968371,Prothonotary Warbler,Protonotaria citrea,Gena Flanigen,2021-06-20,2021,4.94,155,North America,4.94
386562281,Black-bellied Plover,Pluvialis squatarola,Luis Salazar Vargas 🇨🇱,2021-11-08,2021,4.94,117,South America,4.94
433094821,Shining Sunbeam,Aglaeactis cupripennis,Allison Miller,2022-03-24,2022,4.94,109,South America,4.94
335570211,Black-throated Huet-huet,Pteroptochos tarnii,Tamara Catalán Bermudez,2021-05-08,2021,4.94,103,South America,4.94
134440531,Blue-throated Mountain-gem,Lampornis clemenciae,Joe Aliperti,2019-01-11,2019,4.94,69,North America,4.94
499147841,Magnificent Frigatebird,Fregata magnificens,Matt Saunders,2022-10-14,2022,4.94,33,North America,4.94
46356571,Parakeet Auklet,Aethia psittacula,Nigel Voaden,2015-05-25,2015,4.94,165,North America,4.94
390920461,Red-tailed Hawk,Buteo jamaicensis,Ken Pitts,2021-11-25,2021,4.94,390,North America,4.94
623884426,Bare-faced Ground Dove,Metriopelia ceciliae,Isaac Smith,2024-09-09,2024,4.94,83,South America,4.94
274833311,Barred Owl,Strix varia,Paul Jones,2020-10-26,2020,4.94,443,North America,4.94
608377615,Swallow-tailed Gull,Creagrus furcatus,Joshua Stacy,2023-09-01,2023,4.94,178,North America,4.94
357986411,American Herring Gull,Larus smithsonianus,Scott Mullens,2021-07-30,2021,4.94,190,North America,4.94
253229561,Red-backed Shrike,Lanius collurio,Miguel Martín Diego,2020-07-27,2020,4.94,80,Europe,4.94
316983781,Great Blue Heron,Ardea herodias,Andrew Newmark,2021-03-14,2021,4.94,206,North America,4.94
380778141,Red-tailed Hawk,Buteo jamaicensis,Shirley Pulgar Hughes,2021-09-28,2021,4.94,219,North America,4.94
272091791,Caucasian Grouse,Lyrurus mlokosiewiczi,birol hatinoğlu,2020-10-17,2020,4.94,108,Asia,4.94
588917951,Tree Swallow,Tachycineta bicolor,Steven Meisel,2023-06-27,2023,4.94,160,North America,4.94
163742211,Fire-fronted Serin,Serinus pusillus,Rajesh Panwar,2019-06-08,2019,4.94,99,Asia,4.94
79939691,Red-necked Grebe,Podiceps grisegena,Fahri Tunc,2017-04-29,2017,4.94,31,Asia,4.94
622687918,Spinifex Pigeon,Geophaps plumifera,Romina Bauer,2024-08-04,2024,4.94,35,Australia,4.94
313248681,Northern Saw-whet Owl,Aegolius acadicus,Sulli Gibson,2021-02-27,2021,4.94,177,North America,4.94
559488641,Pine Warbler,Setophaga pinus,Catherine MacRae,2023-04-18,2023,4.94,65,North America,4.94
169336361,Black-throated Tit,Aegithalos concinnus,Vinit Bajpai,2019-07-22,2019,4.94,102,Asia,4.94
543758911,Shoebill,Balaeniceps rex,Ryan Jones,2023-02-05,2023,4.94,333,Africa,4.94
185691401,Brazilian Ruby,Heliodoxa rubricauda,Nick Athanas,2019-08-27,2019,4.94,90,South America,4.94
623131183,Baird's Sandpiper,Calidris bairdii,Emily Tallo,2024-08-30,2024,4.94,66,North America,4.94
213652651,Thick-billed Raven,Corvus crassirostris,Adam Dudley,2020-02-12,2020,4.94,48,Africa,4.94
271537731,Orange-crowned Warbler,Leiothlypis celata,Russ Smith,2020-10-16,2020,4.94,33,North America,4.94
463504931,Common Loon,Gavia immer,Matthew Bode,2022-06-25,2022,4.94,508,North America,4.94
320253511,Common Goldeneye x Hooded Merganser (hybrid),Bucephala clangula x Lophodytes cucullatus,Diane Davies,2021-03-26,2021,4.94,32,North America,4.94
167123301,Anna's Hummingbird,Calypte anna,Stephan Skaarup Båsen Lund,2018-03-29,2018,4.94,33,North America,4.94
396157761,Yellow-breasted Chat,Icteria virens,Foster Wang,2021-12-15,2021,4.94,32,North America,4.94
561447681,Eared Grebe,Podiceps nigricollis,Shawn Moorman,2023-04-22,2023,4.94,35,North America,4.94
617067181,Prothonotary Warbler,Protonotaria citrea,Jack Rogers,2024-04-06,2024,4.94,121,North America,4.94
613081167,Red Crossbill,Loxia curvirostra,Carter Strope,2024-01-03,2024,4.94,69,North America,4.94
164983801,Calliope Hummingbird,Selasphorus calliope,Caroline Lambert,2019-06-19,2019,4.94,140,North America,4.94
204200021,European Bee-eater,Merops apiaster,marco branchi,2016-05-13,2016,4.93,42,Europe,4.93
330267781,Blue-gray Gnatcatcher,Polioptila caerulea,Mollie Ficker,2021-04-19,2021,4.93,300,North America,4.93
623662987,Crowned Chat-Tyrant,Silvicultrix frontalis,Marc Kramer (Birding by Bus),2024-08-27,2024,4.93,83,South America,4.93
280059201,Peregrine Falcon (North American),Falco peregrinus anatum,Connor Cochrane,2020-11-14,2020,4.93,188,North America,4.93
612331896,Baikal Teal,Sibirionetta formosa,Hang Ye,2023-12-13,2023,4.93,116,Asia,4.93
189899841,Red-browed Firetail,Neochmia temporalis,Jill Duncan &  Ken Bissett,2019-11-26,2019,4.93,135,Australia,4.93
295669421,Boreal Chickadee,Poecile hudsonicus,Anne Auclair  Moe,2021-01-06,2021,4.93,84,North America,4.93
535065951,Wallcreeper,Tichodroma muraria,James Kennerley,2023-02-02,2023,4.93,161,Europe,4.93
386212081,Sahul Sunbird,Cinnyris frenatus,Roger MacKertich,2021-06-12,2021,4.93,67,Australia,4.93
207391241,Anna's Hummingbird,Calypte anna,David Badke,2020-02-02,2020,4.93,97,North America,4.93
427934221,Red Kite,Milvus milvus,Carolien Hoek,2019-09-15,2019,4.93,44,Europe,4.93
622188507,Marsh Wren,Cistothorus palustris,Joan Tisdale,2024-08-04,2024,4.93,68,North America,4.93
269490491,Rüppell's Griffon,Gyps rueppelli,Antonio Tamayo,2020-10-09,2020,4.93,29,Europe,4.93
178690681,Eurasian Dotterel,Eudromias morinellus,Jean-Louis  Carlo,2016-06-23,2016,4.93,29,Europe,4.93
553149831,Western Capercaillie,Tetrao urogallus,Valery Treitsiak,2022-05-16,2022,4.93,217,Europe,4.93
81752241,Guianan Cock-of-the-rock,Rupicola rupicola,John C. Mittermeier,2017-02-13,2017,4.93,607,South America,4.93
462790401,European Bee-eater,Merops apiaster,Vilhelm Fagerström,2022-06-25,2022,4.93,92,Europe,4.93
150476861,Bell's Vireo,Vireo bellii,Adam Jackson,2019-04-11,2019,4.93,321,North America,4.93
610446932,Australian Painted-Snipe,Rostratula australis,Peter Stevens,2023-10-27,2023,4.93,147,Australia,4.93
609345667,American Bittern,Botaurus lentiginosus,Frances Raskin,2023-09-24,2023,4.93,54,North America,4.93
45293111,Roseate Spoonbill,Platalea ajaja,Darren Clark,2016-04-12,2016,4.93,377,North America,4.93
254726151,Least Bittern,Botaurus exilis,Anthony Glenesk,2020-08-10,2020,4.93,73,North America,4.93
224369541,Andean Goose,Oressochen melanopterus,Pablo Andrés Cáceres Contreras,2016-06-27,2016,4.93,61,South America,4.93
614881993,Rufous-collared Kingfisher,Actenoides concretus,mark cavallo,2024-02-16,2024,4.93,28,Asia,4.93
181688031,Peregrine Falcon,Falco peregrinus,Kyle Tansley,2019-10-12,2019,4.93,496,North America,4.93
314715921,American Robin,Turdus migratorius,James (Jim) Holmes,2021-03-07,2021,4.93,75,North America,4.93
